"NU_ANO_CENSO"|"ID_TURMA"|"NO_TURMA"|"TX_HR_INICIAL"|"TX_MI_INICIAL"|"NU_DURACAO_TURMA"|"QT_MATRICULAS"|"TP_MEDIACAO_DIDATICO_PEDAGO"|"IN_ESPECIAL_EXCLUSIVA"|"IN_REGULAR"|"IN_EJA"|"IN_PROFISSIONALIZANTE"|"TP_ETAPA_ENSINO"|"CO_CURSO_EDUC_PROFISSIONAL"|"TP_TIPO_TURMA"|"IN_MAIS_EDUCACAO"|"NU_DIAS_ATIVIDADE"|"IN_DIA_SEMANA_DOMINGO"|"IN_DIA_SEMANA_SEGUNDA"|"IN_DIA_SEMANA_TERCA"|"IN_DIA_SEMANA_QUARTA"|"IN_DIA_SEMANA_QUINTA"|"IN_DIA_SEMANA_SEXTA"|"IN_DIA_SEMANA_SABADO"|"CO_TIPO_ATIVIDADE_1"|"CO_TIPO_ATIVIDADE_2"|"CO_TIPO_ATIVIDADE_3"|"CO_TIPO_ATIVIDADE_4"|"CO_TIPO_ATIVIDADE_5"|"CO_TIPO_ATIVIDADE_6"|"IN_BRAILLE"|"IN_RECURSOS_BAIXA_VISAO"|"IN_PROCESSOS_MENTAIS"|"IN_ORIENTACAO_MOBILIDADE"|"IN_SINAIS"|"IN_COMUNICACAO_ALT_AUMENT"|"IN_ENRIQ_CURRICULAR"|"IN_SOROBAN"|"IN_INFORMATICA_ACESSIVEL"|"IN_PORT_ESCRITA"|"IN_AUTONOMIA_ESCOLAR"|"IN_DISC_QUIMICA"|"IN_DISC_FISICA"|"IN_DISC_MATEMATICA"|"IN_DISC_BIOLOGIA"|"IN_DISC_CIENCIAS"|"IN_DISC_LINGUA_PORTUGUESA"|"IN_DISC_LINGUA_INGLES"|"IN_DISC_LINGUA_ESPANHOL"|"IN_DISC_LINGUA_FRANCES"|"IN_DISC_LINGUA_OUTRA"|"IN_DISC_LINGUA_INDIGENA"|"IN_DISC_ARTES"|"IN_DISC_EDUCACAO_FISICA"|"IN_DISC_HISTORIA"|"IN_DISC_GEOGRAFIA"|"IN_DISC_FILOSOFIA"|"IN_DISC_ENSINO_RELIGIOSO"|"IN_DISC_ESTUDOS_SOCIAIS"|"IN_DISC_SOCIOLOGIA"|"IN_DISC_EST_SOCIAIS_SOCIOLOGIA"|"IN_DISC_INFORMATICA_COMPUTACAO"|"IN_DISC_PROFISSIONALIZANTE"|"IN_DISC_ATENDIMENTO_ESPECIAIS"|"IN_DISC_DIVER_SOCIO_CULTURAL"|"IN_DISC_LIBRAS"|"IN_DISC_PEDAGOGICAS"|"IN_DISC_OUTRAS"|"CO_ENTIDADE"|"CO_REGIAO"|"CO_MESORREGIAO"|"CO_MICRORREGIAO"|"CO_UF"|"CO_MUNICIPIO"|"CO_DISTRITO"|"TP_DEPENDENCIA"|"TP_LOCALIZACAO"|"TP_CATEGORIA_ESCOLA_PRIVADA"|"IN_CONVENIADA_PP"|"TP_CONVENIO_PODER_PUBLICO"|"IN_MANT_ESCOLA_PRIVADA_EMP"|"IN_MANT_ESCOLA_PRIVADA_ONG"|"IN_MANT_ESCOLA_PRIVADA_SIND"|"IN_MANT_ESCOLA_PRIVADA_SIST_S"|"IN_MANT_ESCOLA_PRIVADA_S_FINS"|"TP_REGULAMENTACAO"|"TP_LOCALIZACAO_DIFERENCIADA"|"IN_EDUCACAO_INDIGENA"
2018|13207454|"AEE MANHA"|7|30|270|1|1|NA|NA|NA|NA|NA|NA|5|NA|1|0|0|1|0|0|0|0|NA|NA|NA|NA|NA|NA|1|1|1|1|0|0|1|1|1|1|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43155995|4|4305|43026|43|4314902|431490205|4|1|4|0|NA|0|0|0|0|1|1|0|0
2018|12921568|"TURMA LA01"|8|15|45|5|1|NA|NA|NA|NA|NA|NA|4|0|2|0|0|1|0|1|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105505|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|541908|"MATERNAL 2"|7|0|720|10|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105262|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|1|0|0
2018|11065078|"JARDIM"|7|0|720|13|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43190847|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|2|0|0
2018|12941247|"TURMA ACMVRT"|13|0|240|19|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43183018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14102801|"BASQUETE FEMININO - 2  AO 5 ANO -SEG-QUA"|18|15|50|9|1|NA|NA|NA|NA|NA|NA|4|NA|2|0|1|0|1|0|0|0|22014|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43104975|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|0|0|0|0|1|1|0|0
2018|12355692|"TURMA M1"|7|30|630|11|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43044999|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|0|0|0
2018|12254374|"CRECHE 3C"|13|30|270|6|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105033|4|4305|43026|43|4314902|431490205|4|1|4|0|NA|1|0|0|0|1|1|0|0
2018|13184170|"TURMA CC01M"|9|30|150|12|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43109233|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|10221999|"TREINAMENTO MASCULINO"|14|30|150|3|1|NA|NA|NA|NA|NA|NA|4|NA|1|0|1|0|0|0|0|0|22018|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43179622|4|4305|43026|43|4314902|431490205|4|1|4|1|3|0|0|0|0|1|1|0|0
2018|11346162|"JARDIM"|7|0|720|7|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43046460|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|0|0|0
2018|6718555|"ETAPA 1 NIVEL 2 C"|7|30|720|7|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43190596|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|1|0|0
2018|12404729|"TURMA M2"|7|30|600|20|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43142478|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|0|0|0
2018|12743163|"TURMA MURIALDOT"|13|0|240|21|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43177034|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|13301890|"TURMA A11CCT"|12|5|240|25|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105513|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|3651711|"MATERNAL"|7|0|720|4|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43208908|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|2|0|0
2018|9019164|"PRE 1A"|13|30|270|15|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105033|4|4305|43026|43|4314902|431490205|4|1|4|0|NA|1|0|0|0|1|1|0|0
2018|12328145|"TURMA B2"|7|0|660|12|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43190561|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|0|0|0
2018|13124167|"TURMA LA02T"|16|0|90|1|1|NA|NA|NA|NA|NA|NA|4|0|1|0|0|0|1|0|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43177050|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|3485211|"JARDIM B1"|7|30|585|22|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43188168|4|4305|43026|43|4314902|431490205|4|1|4|0|NA|0|0|0|0|1|1|0|0
2018|4118830|"MATERNAL I A"|7|0|720|8|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43191487|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|0|0|0
2018|12498826|"NB3"|13|30|240|19|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105050|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|1|1|0|0
2018|12491022|"NIVEL 3"|7|0|720|4|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43300138|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|2|0|0
2018|13354828|"TURMA LA03T"|15|15|60|9|1|NA|NA|NA|NA|NA|NA|4|0|2|0|1|1|0|0|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43109063|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|10022328|"TURMA M2"|7|15|630|10|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43190308|4|4305|43026|43|4314902|431490205|4|1|4|1|1|0|0|1|0|0|1|0|0
2018|3754213|"NIVEL IVA"|7|30|690|6|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43218601|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|1|0|0
2018|13171100|"JARDIM A SALA 1"|7|0|720|12|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43046258|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|0|0|0
2018|12739729|"TURMA B11CCT"|13|0|240|24|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43177042|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|13025201|"TURMA LA04M"|11|15|45|6|1|NA|NA|NA|NA|NA|NA|4|0|2|0|0|1|0|0|1|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43293069|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|1419255|"JARDIM A"|7|0|720|14|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43187986|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|1|0|0
2018|12922145|"TURMA LA02"|8|0|70|6|1|NA|NA|NA|NA|NA|NA|4|0|2|0|1|1|0|0|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105475|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14262714|"AEE 6 C"|10|35|40|1|1|NA|NA|NA|NA|NA|NA|5|NA|1|0|0|0|0|0|1|0|NA|NA|NA|NA|NA|NA|0|0|1|1|0|0|1|0|0|1|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43107451|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|1|1|0|0
2018|9160266|"EI3B"|13|20|255|11|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43109284|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|0|0|0|0|1|1|0|0
2018|12921546|"TURMA CC01T"|13|0|180|17|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43105505|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|12745423|"SF 801"|13|30|240|12|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43201555|4|4305|43026|43|4314902|431490205|4|1|4|0|NA|0|0|0|0|1|1|0|0
2018|12094793|"DANCA BABY"|12|0|45|6|1|NA|NA|NA|NA|NA|NA|4|NA|1|0|0|0|1|0|0|0|14002|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43104967|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|0|0|1|0|0|1|0|0
2018|12192020|"TURMA B1"|7|0|660|12|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43185525|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|0|0|0
2018|12355874|"TURMA M"|7|0|660|18|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43211216|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|1|0|0
2018|12355958|"TURMA J"|7|0|630|9|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43300120|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|0|0|0
2018|13018910|"TURMA CC01T"|13|0|180|20|1|NA|NA|NA|NA|NA|NA|4|0|5|0|1|1|1|1|1|0|19999|31001|39999|10103|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43177581|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|12941276|"TURMA LA04T"|16|0|60|4|1|NA|NA|NA|NA|NA|NA|4|0|2|0|1|0|1|0|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43183018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|11314076|"MATERNAL"|7|15|675|5|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43187773|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|2|0|0
2018|12716618|"TURMA JB"|7|0|720|23|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43254403|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|1|0|0
2018|13593941|"TURMA LA06T"|14|20|60|8|1|NA|NA|NA|NA|NA|NA|4|0|2|0|0|1|0|1|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43109144|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14112835|"TURMA LA14T"|14|20|60|11|1|NA|NA|NA|NA|NA|NA|4|0|2|0|0|1|0|1|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43172490|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|12355968|"TURMA JB"|7|0|720|17|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43240402|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|1|0|0
2018|12439505|"TURMA B1"|7|0|660|11|1|0|1|0|0|1|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43208312|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|1|0|0
2018|12780184|"TURMA JB"|13|30|240|22|1|0|1|0|0|2|NA|0|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43107702|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|12882836|"TURMA LA01M"|8|0|60|6|1|NA|NA|NA|NA|NA|NA|4|0|2|0|1|0|1|0|0|0|39999|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|43108563|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
